TransactionId|AccountId|TransactionDate|TransactionType|TransactionCurrency|TransactionAmount|TransactionNarrative|ReversalIndicator|MID|CardType
fbd49765-97dc-c797-e257-1664e020fbf4|d89098e0-a10c-6414-fff4-a63ab446ea8e|20/03/2025|Debit|TND|119.43|beatae|N|vsizsnwpa8cmxdj|Discover
6572dfc3-2ec3-f19c-f1d7-271ed33a8cc0|50619e47-997d-117e-948f-6fd27d5aeb94|24/03/2025|Debit|SEK|2.53|ut|N|zvaylpyb8a7d5lt|Discover
60040c73-dc99-d79f-40d0-1783ea464ab0|8a6c2b2c-2330-5e3a-4e4d-a89240528178|21/03/2025|Credit|ILS|190.67|et|N|eea2pje83wfg22s|Discover
ebccc016-54b6-9e06-481c-9c7dd70eba1c|2b541fc1-5b91-faec-dd22-cd89c087e2b9|18/03/2025|Credit|EEK|111.08|consequatur|N|36wqp6phyxqt3rd|Discover
9c453893-dde0-3c57-36f5-f424767ffffb|262f2e43-80f6-833f-f7e8-86d56d1fadad|06/04/2025|Debit|USD|113.14|officia|N|9ezf4aflpa63829|Visa
7d2d2a1c-36ac-d01e-2608-95a4369832ad|7e0d1ae7-87d6-c739-5264-bdbfb86a6803|05/04/2025|Transfer|SEK|43.8|ut|N|6wdbyl1xms1pd3p|Visa
e3bab213-fbf6-4bc7-d4ac-0991a2eb9132|d3ff1abc-ef11-1cc9-3e06-72d5f4a90507|24/03/2025|Transfer|AOA|21.88|sed|N|bkk52kjv2n410xb|Discover
09a1f71d-affd-13ee-fe76-c144067adcde|35f84f53-a5da-a401-41b4-1383ff779b6b|21/03/2025|Debit|UZS|346.98|animi|N|bfbh1037g53kaqp|Discover
ba3c82be-6c00-b57a-65af-6134f60a453b|7148ff15-b9d6-7f89-8815-b7048b28e99c|22/03/2025|Debit|ZWL|36.9|ex|N|spy3mi0ayihbxrq|Mastercard
713e7dd7-2899-c560-9454-888492d9abc3|2f815618-df46-1071-eda4-8cebc91e0bc9|19/03/2025|Debit|SGD|117.86|nemo|N|o5o6rkl2ouh88me|Visa
6a62712c-ce5f-580d-16e4-9767ab3342d4|4accaa11-1255-9fd1-1c23-60623971aad4|15/03/2025|Debit|HUF|218.34|similique|N|qnzg38g4zauk64i|Mastercard
a3d1b7e7-d085-207a-13cb-0cd247b8c74d|827e296b-eafc-4d7f-3f0a-a8fafa7b811b|27/03/2025|Transfer|NGN|1.55|animi|Y|2dcyy63sh99xcis|Discover
c768d370-7dba-ec8d-5ae5-c77fc17f70ea|4f34d555-6a12-d883-c38d-5c29d204492a|28/03/2025|Transfer|GHS|91.17|et|N|mxyyfrkms2i0jy0|Amex
70878172-aa4f-bf2b-c696-c101ba9d6add|a243df65-f924-8c35-cf3d-61fc5eab4a88|28/03/2025|Credit|KZT|104.38|sunt|Y|onyffbsjqyhx6s3|Discover
6c9c3713-1065-0a9b-3e85-8e59e7cfc3a1|3042552f-e080-c607-cd76-1d69810467c5|16/03/2025|Debit|HKD|181.87|id|N|tjqqirppm6plorh|Mastercard
b6471e3e-61f6-ec2a-57db-8200ef235ad0|9526d6af-7f27-4b65-dce8-051f32cfdea7|21/03/2025|Credit|TWD|347.93|quisquam|N|dzffyd03rwuu2f5|Amex
8eddb829-fbff-3dc6-1790-fa0c4036eb0b|c87363e6-6ba1-360c-4a71-595c262489d1|15/03/2025|Debit|CHF|209.1|quia|N|9p0azol7a7ebbfm|Amex
ee89f752-4152-e466-e8c9-cb9fe8ab31a3|7478cb53-5759-b10e-42e7-dba94e417a28|07/04/2025|Transfer|XFU|208.34|mollitia|N|f78zxi0nb8tyal8|Discover
71363b09-eaf2-b268-1bba-a0ad367b593f|8c532371-8314-78a3-ef77-bf19e2542949|02/04/2025|Debit|BIF|105.86|impedit|N|y69koct0yi3c5l9|Mastercard
3194f686-cb19-3917-5edd-2fe60305bec3|8725f45c-11a3-566e-935c-0f7158d38a7d|23/03/2025|Credit|TRY|312.67|inventore|N|mi1zbkaffbth6o5|Mastercard
404056df-11b2-8c3b-80da-7ca370015f7c|049529ee-ae6e-19b1-c591-3516eb3277ab|29/03/2025|Transfer|UAH|213.27|voluptate|N|i9w90bkxvotsti5|Amex
0365fc59-b220-ff49-d10c-15756ce96a40|d46f0745-40b6-760f-1b35-e8a22d114bbf|23/03/2025|Credit|LVL|6.46|eaque|N|b0sty8lh4lmz3g6|Discover
7b2f125b-742b-1e0f-7b08-74648f5c4ac0|29febecd-cd49-52bb-7204-e66a7a8f7635|01/04/2025|Debit|ANG|267.5|eaque|N|avbl6z7hqgcyd40|Mastercard
83e15a6c-75eb-c60d-ae9e-a504e1a4ac47|e5d6ba7a-7754-e0f6-d56e-4174e5d666c4|06/04/2025|Debit|LKR|187.03|assumenda|N|leop1i6pobxcu6w|Discover
76277886-e1bf-d21f-ebc5-6af50a05f413|1a54c518-32d6-da89-387d-1250b7566bc8|06/04/2025|Credit|MMK|129.73|dignissimos|N|2pi792i53b8zz6a|Discover
e01061df-f3fc-ec33-e191-8e703be3c83c|9b889ebc-0231-435b-2a1f-92f621ddbe39|26/03/2025|Credit|SZL|327.62|consequatur|N|fnzprb8md0ngzy2|Visa
d4af25b6-3160-e8c5-33e6-e925b807c6ff|488d476e-c887-6da8-9d0e-5d40e896754b|09/04/2025|Transfer|GMD|18.01|vel|N|utnk3dewhtjfggm|Mastercard
f60478f8-e417-aef5-1c2c-7ff17a006649|768ac226-0dc0-f80c-9be3-2d48ea7d097b|15/03/2025|Credit|DJF|76.53|et|N|v5durllq5b933iw|Amex
d936094a-fecc-4782-9099-1943c67669c9|0991d59e-089e-e08c-2c19-ae03b17c3f38|04/04/2025|Credit|NIO|8.86|id|N|bkr3qykoticw5ul|Discover
41669e49-0f10-bd7f-115a-2ffeb835741d|e5d67ab6-57b7-da37-31da-192f17170516|22/03/2025|Debit|DKK|373.12|temporibus|N|yeec0aotesea0ip|Mastercard
e93fa783-f527-83bb-2ecb-851665ab36ae|35df0fde-fc34-c9f9-f89f-7cba72798c5c|23/03/2025|Transfer|ERN|88.85|molestias|N|edlulxbk4wq8cpa|Amex
9efa1450-e36d-97d6-684d-6f970d0cf1e4|7d0625ff-489c-ea45-97a5-bd9f767086f3|28/03/2025|Debit|CDF|278.42|dolor|N|e8y9vfr14zcn4ss|Mastercard
15a67d5f-2683-193f-3c1e-7b07ea72a354|2701ac33-92a8-22f5-084d-d2dc2a69b2bc|06/04/2025|Credit|USD|320.59|ad|Y|igce0720y0snfa7|Mastercard
e924df9b-afe2-c2aa-b279-6034fbb1092b|ebf85e58-3d68-9bc9-5c29-0d20f2383c3f|24/03/2025|Debit|MOP|311.85|sunt|N|ncql8yekfphutfg|Amex
cbd50d45-559b-39ed-9d18-bc71a3e56a96|e8d617c7-34fb-69b7-5649-c404be2da061|30/03/2025|Debit|COP|370.18|consequatur|N|px1bl3ecd9auhmt|Discover
bf0cf9df-7cf9-310e-cf75-665bd753272b|e8741674-9b6b-2e9f-aad5-dcb4f57ba312|27/03/2025|Credit|GEL|114.49|iusto|N|68xd0d90ied2x6j|Amex
01abfd38-70ad-6f72-0886-427e2295b810|49df3379-e3da-5b43-cf1a-e05e3de9c7ba|28/03/2025|Debit|AWG|152.73|voluptas|N|69j0cr49lzinlv2|Mastercard
6244ae6a-2bca-eb41-105d-b2a26721062c|e872cb59-c2f5-eeac-149a-7141e72c6634|31/03/2025|Debit|VND|75.18|aut|N|urlwvfeio2asmdw|Discover
94daa702-ace2-3574-aa0a-bb8ac8969d36|eb377c59-6bf3-bf6e-6c8f-f1c2e2f15f81|20/03/2025|Credit|BND|331.69|consectetur|N|1e6wdd7il4wiwpc|Visa
2e18ae7b-7c2a-a94f-b42a-8829a50b3137|e57b27b8-90b3-4faa-7e26-d52ae2239994|17/03/2025|Credit|TOP|282.67|qui|N|gd16rbb37l1909l|Visa
5a5bbb73-8e33-5bdf-01e8-322f2109009e|f19c49c6-bf46-42e6-eadc-6e30d1a0d1d1|23/03/2025|Debit|VEF|17.63|quia|N|tzul8nr64fap8lg|Amex
d5f01318-0fbd-e50d-df61-b746f76cdd9b|16d4aa3e-fb58-31dc-c358-60e190ede82b|08/04/2025|Credit|TOP|205.75|eum|Y|21wt7gl5lca49vb|Amex
3493566c-2d8f-e4ba-f729-1582dd85f5fb|29682a7d-ec75-1b44-c185-63a221954174|15/03/2025|Transfer|GBP|102.58|ab|N|2gat1oq05hxztrp|Mastercard
a9e9050f-cb19-67d9-95e2-fdfd115a841b|1d6dc59e-5168-f46d-2c2f-cbb1404cb781|30/03/2025|Credit|XPF|201.1|suscipit|N|mndpooen2e74iwa|Visa
676ddf97-13cf-5a26-b2e9-43c6e380b2c0|d82ea4da-a5a1-2aa4-a71a-7e03875deeec|13/04/2025|Transfer|PEN|262.39|earum|N|kyqxz2vgo37txr7|Visa
fda2376e-6ba0-552b-435e-813bff079fb2|4f45c3fd-2d62-37ee-9a64-737fb473b1db|11/04/2025|Transfer|IDR|122.97|itaque|N|ne5xokwluyem5vi|Mastercard
35bb4abe-695a-5ae7-d336-ad18e2c19242|71a3b756-b020-f7b8-fe5f-18d9a08bd467|15/03/2025|Credit|NGN|193.65|repudiandae|N|c905q74z7cc4k6u|Visa
8766c048-df76-31a8-47d9-b655161aa277|fbcce524-8f94-455a-b07f-cf1547d3ec39|31/03/2025|Transfer|TWD|179.34|quam|N|iytkpaxkjag1mt0|Discover
24c3a89e-3627-6fea-3776-2fd0f4927611|a5facfab-670e-2cdc-4e05-aa9483e1f4fd|12/04/2025|Debit|ETB|64.09|sit|N|tpwsp6ifgvxqwq6|Visa
7d9f1c08-05cf-2999-b3c7-e69415189e87|5c4cb991-88dc-a848-4334-e04b350dad1d|29/03/2025|Credit|NOK|137.24|sed|N|privf10qgu3aq85|Amex
67d0f73b-6b2b-3967-81da-c596979857fe|ae056b2d-444c-e2e5-53e1-3a2c65ef70e9|18/03/2025|Debit|GHS|94.87|maiores|N|q9r991fsdsbd5ys|Amex
2ef2bdf7-142a-992a-ea89-cda15a8c8fb8|29f1bb84-1231-0a35-dad2-968888eea916|28/03/2025|Debit|HKD|254.43|nobis|N|88kkkwk5tz8dqyl|Mastercard
f89db8b4-341c-ec62-b6de-c92ae2df7940|74890a9e-2192-b4fd-6fdb-23d0fcd4e2c6|02/04/2025|Credit|RUB|264.73|ut|N|j926u5ow7f21qcr|Visa
1344469d-a6cc-9ec2-e606-a1407b748f00|15b1bb52-8de7-30d7-8391-397877d4b12a|03/04/2025|Transfer|TJS|125.28|non|N|wpi62wcd7y40n3i|Discover
05bfb13d-9786-3772-7ce7-8caea9ae4225|45d624c5-fc30-4d23-7370-29af3b036ffc|21/03/2025|Transfer|XBA|299.17|aut|N|htxrv3tsqhy9y5j|Visa
beac1965-70e0-b5e4-7750-aa44c2ad8750|0a45d2a3-1587-4534-d712-4a129f6e3ca4|11/04/2025|Debit|KRW|187.81|quaerat|N|2cpsjzq2dxgwm39|Discover
a97304ef-e4c8-8ed3-daee-7c89ad78dc36|b95ebb93-9707-823c-4606-1cf96b2db7a3|18/03/2025|Credit|XAU|367.09|sunt|N|zptgwu6iwhiq3i0|Discover
0355b5d5-270c-3b2b-74f3-1ade4d31cd72|5b1afe68-da03-4ea6-dcb0-a626b29f1ab5|24/03/2025|Credit|NIO|112.32|est|N|bloh0h8b99hpxd5|Visa
ab515114-6f4d-9880-90cc-aee5b2a5d5ce|cf446f3f-7d63-8d2c-92d1-4c212d3881a4|27/03/2025|Credit|MAD|21.06|voluptatem|N|dm42yqz9hmg14h3|Mastercard
d4d405ed-30b2-7c74-79ee-bbbe28aabda9|8f7e518d-c8d3-bcb1-e68e-1107784b8a68|06/04/2025|Transfer|COP|362.57|vitae|N|ntyjidtfkm2tmv7|Visa
a46e909f-6d23-312e-9d67-e64667f0ba8b|b298ee3d-5400-b236-04fb-3849362dfa52|26/03/2025|Transfer|LTL|195.81|et|Y|lo39lcea45mem5o|Discover
fda79463-292d-648c-7cb4-823d32ad1fb2|781e8aec-e782-9434-32c4-a006bdd61fc8|22/03/2025|Transfer|XCD|67.01|qui|N|vwgj48hiwa52508|Amex
5e30cd2f-ec2b-033f-2bab-3c5c41070c52|569c1f70-f58a-d2be-1dad-1ef836bd5776|21/03/2025|Transfer|JOD|269.73|et|N|f5uk0seee2osm11|Visa
b9a55128-ff3c-77ec-27b0-b540777d2c18|ea720977-e598-cae0-a6b0-39e769f287a7|25/03/2025|Debit|MRO|359.18|quo|N|5a7zybjq73qdf4i|Mastercard
ae0b7e81-bddf-1c1a-818b-18cff73707ca|6a943998-487b-d454-91cb-4f47b0e55eea|12/04/2025|Debit|STN|347.86|enim|N|v8i1myx1eyyt2q4|Mastercard
9d250083-fa6f-9ff0-4df1-1c45f5f94424|3b5333b4-272e-8726-d7e2-939f3d1360f6|16/03/2025|Transfer|LTL|13.75|quisquam|N|me3nlbzmomaka1f|Mastercard
a257dbbe-9f80-2d2d-ea98-22aba4d85d27|40f73f35-4e25-7ee7-c5cc-510e19adceb1|07/04/2025|Transfer|NGN|24.9|et|N|5zgrd3vtlnvx0n2|Discover
70e774c7-d426-5341-1fd4-cfd2265e10f9|0c8e2495-e1c2-7803-d7f0-8fcae17e14fc|14/03/2025|Credit|BDT|318.27|et|N|whjdnzltit6w1ja|Discover
940411d0-5b19-be5a-fc25-843d7ffdb977|e5f0b7e8-223b-6e18-1b52-1c9034026015|17/03/2025|Credit|KHR|145.11|est|N|1ho1ipwxrsv5jkc|Mastercard
12d840b1-1db6-4aa5-2668-7850cc63a9c3|e96715ca-a961-314a-b790-460e32d610a6|30/03/2025|Credit|TRY|28.46|adipisci|N|stb98wrf97uh3uz|Mastercard
27d68052-c7fc-a8c8-5cc5-d226bb10c959|f6d98b8a-e43d-701e-aa1f-563f02c29e94|04/04/2025|Transfer|CZK|77.98|qui|N|00jrhq5685oqr4j|Discover
32aa7ce0-7994-aa86-ed69-018eeaea1067|f5fb9126-c4b1-42ab-9476-6d4db2eab32e|23/03/2025|Debit|PHP|32.99|repellat|N|5c7vcgsh2hfxwdq|Mastercard
02f07606-b3e1-ccef-3b2b-e8cabd1b0895|2cb71fcb-aedd-6b03-ce23-f0c1310e81de|25/03/2025|Credit|KRW|5.77|qui|N|afkqo6897qh7c95|Discover
8a3d753c-6ee5-3f41-5ca2-74469f250fcb|5c2b236d-fd69-1d8d-0ffd-7c2cff2565ee|15/03/2025|Transfer|PHP|274.81|eum|N|gzy9b9cnszjqf5p|Visa
e7b4d400-c6a3-9462-13c6-7075d98ac28f|ecc38904-d435-5e84-7e9f-73018842f2c4|01/04/2025|Debit|MDL|196.86|ab|N|jqdqz3jg5wl24mm|Discover
78e10243-b46c-ec6f-f1b6-a92f7f00e7ef|a12da870-4bdd-f758-0263-9334691180cb|09/04/2025|Credit|TRY|312.6|rerum|N|3tj18v02ca4jt48|Visa
17b9258e-d4f5-dd00-e915-fdd2740e6e60|327ee025-d1d1-09f7-8b7e-2fba0e93e726|28/03/2025|Debit|CUC|89.67|quae|N|0ipmsem2uq3azsu|Amex
e738e573-fbbf-3606-6438-c57a37c84a17|c99c60b1-5b39-28b2-612a-4e143dec7fff|10/04/2025|Credit|MWK|239.1|et|N|m1bytutahlxrjm5|Visa
f546b889-3834-abf9-a4d2-37ee64a0ecd5|9fa25ad0-e5a7-e569-a091-10dd2db56788|29/03/2025|Debit|CLP|211.06|est|N|4svhwbp82g7g3z5|Mastercard
51c2de94-924d-bffd-4ad6-ed093cd6de59|518ab699-108b-5732-7ad3-47b8cc539dd9|15/03/2025|Debit|RUB|333.12|fuga|N|ob2fv0gtfiiboxq|Amex
3fcf14fb-c118-6472-fa23-f5cb931afc50|f5c645ca-bcc3-7297-a7e6-4a3866a9a155|03/04/2025|Credit|ZWL|140.35|voluptas|N|66ugg66aoonnf5t|Discover
55582f34-bb70-d4d7-fe43-3cf72224a8fe|02601276-33e9-d8a8-9cfa-e4d0237d7bf9|19/03/2025|Transfer|NAD|85.47|eos|N|4f9fshgsl4fzxzt|Discover
b56c1031-bfe5-7caf-17f2-20e64bb39636|67d1342c-63fb-77cd-7763-1e33916398f7|22/03/2025|Debit|XCD|169.57|perferendis|N|8axaoa0kh2mnclm|Mastercard
33bb8032-814f-3d06-1b2a-3693028d4067|cee8d4b3-2b9a-c129-9b76-67d4de8508db|30/03/2025|Debit|USD|293.04|reprehenderit|N|88705p54p45azqm|Visa
f36f81c3-19a1-fb49-c362-f15de8a572cf|1a0db479-9299-b393-ddac-1f218776f150|10/04/2025|Debit|TND|239.75|et|N|sc6jw8t9oaxt4i3|Mastercard
f27fe848-61bd-67a0-1eb2-3174f4bf4655|6e427f9f-c395-ea95-776d-662b03429d2e|03/04/2025|Transfer|MWK|68.2|laboriosam|N|kgkar6i3rw07njp|Amex
b70c6714-0cfc-74a1-4821-6a57712f80dd|0d074920-0ba5-6581-8b78-7b15714ab001|10/04/2025|Transfer|ILS|211.56|ut|N|sv73o2xpzods4kr|Mastercard
94ca227c-a1e3-1c29-5657-f42e718a64e8|0e14097c-7e7d-2f54-0ee3-9f589a26031d|06/04/2025|Transfer|BSD|13.07|aperiam|Y|m2zaxsvni29cvp5|Mastercard
6006f4cb-46bc-b72d-59fc-2f08fd967d80|396dbca8-4a08-f297-cecf-0819c6c2c972|15/03/2025|Credit|YER|118.43|explicabo|N|omai3lnvzlltl98|Visa
ee6d63ca-7c80-f977-fb65-b6a7b8247ff2|1f6b3634-fa8a-5630-8b96-cc6d0702a80a|29/03/2025|Debit|IRR|105.07|ut|N|103gfy0lm1lsov3|Mastercard
84884199-f2ea-015e-087f-e7c0d7dcb29a|516e1060-0340-765e-4757-c8844097f178|01/04/2025|Debit|MKD|19.37|at|N|723opvbw0nx6d2h|Mastercard
efad54e7-ac89-774d-d4af-de5c0dcdf746|5b5d01e8-2dbe-d390-0e18-42a551a439a9|19/03/2025|Transfer|ETB|228.85|earum|N|p7u5xei1czflm10|Amex
bedfb6d0-9270-b87a-b3d9-39dfa9c48bf1|f5fcb908-be3e-20d4-e2c4-350c2aaf3544|20/03/2025|Transfer|BMD|305.35|voluptatem|N|m6d6vnv6l3mkxvs|Discover
e5a0a18a-b961-a46d-e160-e01de36f4816|7e9794e8-b635-17b4-7d31-0fc24a7d4141|20/03/2025|Debit|KGS|237.8|qui|N|23thrc0rwsor30o|Mastercard
90bacbc8-7693-a95c-9f87-1e3aaa2d9d7c|eb3d8592-71f3-70bc-1c6f-a61f6e3c34e5|09/04/2025|Transfer|XAG|351.7|nam|N|mn9h0svoo5ly4px|Discover
40fc0b3f-cb66-4b6c-c94d-71c2d2118754|8bf08242-1b17-a9cb-18c4-56e5dd441065|27/03/2025|Credit|KHR|235.72|eum|N|3m543avg28o59py|Visa
b8648d6a-7a02-3dbf-70c0-a3eab5d6c9aa|5f876962-f261-c1c2-0d0d-5a75e02363c7|11/04/2025|Debit|GEL|316.87|sed|N|y1buaicf9noes2u|Mastercard
bc2490a1-4820-1f00-21fd-e28545ec10c4|016476f9-89c3-6074-f8aa-c4f934037ac6|20/03/2025|Transfer|USD|374.44|iure|N|1on2y2cwig2pegn|Amex
b815f9fa-0211-d646-03cf-9a8abb1efa9d|0e9acc1a-eb3d-e89a-c842-cc2732e730ef|19/03/2025|Transfer|LSL|300.71|ut|N|d8d15p9215wgo0s|Discover
95faf647-183c-f1d2-1b9f-fee1850453ea|c7349f66-fb33-46b4-5ddf-84cd08462a48|09/04/2025|Transfer|ALL|280.08|rem|N|9bo9df00alztfuj|Mastercard
5d618289-f80a-f546-3061-0492f0efb3d9|6f2ae7aa-4917-199e-2235-fc0522ef5c8a|21/03/2025|Transfer|EGP|206.42|sed|N|x7wwwmcrb74wj8e|Amex
0ce9cd8a-e43a-dfa8-440c-50c374fc4806|916841b0-b928-1897-2323-fb3a95430bb8|06/04/2025|Transfer|VND|172.56|dolor|N|uws0nbz5d475wo4|Discover
c935cc0a-2c3e-c0a1-5ec4-e74eed77e4f9|9c331b1e-bc71-2f53-156b-2178b5129338|22/03/2025|Transfer|TND|65.87|neque|N|ykm15e269wg2dx8|Mastercard
a908bcf0-e3b8-86a5-5150-9de4542baaa0|980ec2df-c3bc-f105-38db-b984c93d2508|25/03/2025|Credit|GHS|102.08|culpa|Y|kf7mlbvmyt58pst|Amex
4b294362-c6cf-0d52-dd84-4fcab07b6308|55f64bc6-1d0c-7c2b-cac6-b65c51aca9f0|02/04/2025|Credit|BBD|281.14|expedita|N|wiojwmnt3yk90hr|Visa
c7b1f53a-f42c-48ee-eba8-820ac4a08b16|67871d85-8d87-7077-8406-8bb27ede4353|27/03/2025|Debit|PLN|355.73|et|Y|057vmanbw4voyy0|Discover
d600de37-25ea-988c-29b7-90bde48957bf|f4751fdf-e655-38b6-18c8-1d1a1e502d45|30/03/2025|Debit|MKD|135.95|ab|N|aui0zo51qc9lqua|Visa
a5e34890-d0da-28ef-5acc-bc0c0d5e9210|faea5864-b2a0-7e4d-d88d-34e4437f4769|09/04/2025|Credit|SLL|153.67|voluptatem|N|833zt0ghsqj65vs|Amex
382eea1b-e7fa-3d83-e97c-dd4221c19220|57d967dd-2a94-e3d5-fd5f-3397f56d5abb|27/03/2025|Credit|GIP|126.84|quia|N|o2d4kc0vh9kl4pq|Visa
83370fe4-b014-2ccd-c226-b5d524ca0482|012b2986-9c4d-a37b-9134-8c0eeeeafe69|08/04/2025|Credit|VUV|125.08|qui|N|u6t36g9roqkpzf2|Amex
f4e9a59b-a205-242d-9075-23480436b82e|727437cf-e36b-c22f-d9f6-302342518668|03/04/2025|Debit|ARS|113.79|ducimus|N|2idds1cialupfq7|Amex
caeffa5a-c25e-d1f6-62e8-8b250185d5e4|e71bbc50-aa6e-ec98-666b-fa9cc533a139|30/03/2025|Credit|FJD|171.96|consequatur|N|tkj2c23ycfa6ik3|Discover
0b28720e-a6f6-d196-1307-56767e74eab7|e915dbc8-d191-e5cb-6a29-34c68bf403a5|24/03/2025|Transfer|TWD|343.55|atque|N|fb5l3h0lmz6h2mr|Visa
201a9201-1f52-22d2-846b-aa057fa7c16d|0c08c2f3-a0ea-eaf2-45da-d21a9fe5a07a|27/03/2025|Transfer|MRO|86.61|numquam|N|mlzxubrqb3m2aa0|Visa
ecc645d4-0cd1-a2e8-d00e-e9785f5db7a6|7db95129-ba1a-0f38-a927-4fcd71021b53|27/03/2025|Debit|XPT|36.59|suscipit|N|oxdvotnkjamhr72|Mastercard
e7ea87eb-0e9d-3d81-4616-74be1a7276d8|ba949c55-a4fb-9bfa-b7f5-6be84131ddcc|12/04/2025|Credit|CRC|208.51|consequatur|N|s8ikl4bli0y097x|Mastercard
49f1545d-ae8e-a68c-7485-1b79bfd45283|ed192eb9-6bfc-2383-83bb-c8c6dfbfc151|17/03/2025|Credit|XDR|226.11|neque|N|cy9i5ampmb49z2c|Discover
3e262892-0591-06b9-63c2-1fbaa75481ce|b6b75a45-b754-1561-65e7-8c608db0b0db|08/04/2025|Transfer|SYP|174.91|a|N|mp9nwrmaal08ao9|Discover
165df16b-d11a-a450-49af-022ae244ccbb|8e7f49a7-8b2e-524b-8406-7acb85a76a25|22/03/2025|Credit|NZD|309.61|enim|N|l2h2vgov9amgg97|Mastercard
a4011083-85c9-f845-bd31-e8c8723d3dfb|c50513b7-2a81-f45a-e855-55584fd26d87|08/04/2025|Debit|XBC|317.8|architecto|N|8kaqooomyat82bx|Visa
1ebbe200-4fcb-19f9-3d3c-94b59ba9daf8|883ce9c4-e78b-a2a2-1f00-bac017986eb4|22/03/2025|Credit|MDL|255.45|fuga|N|ze64nw20qxlshvl|Discover
be564310-054f-629e-9002-e8f89042af5f|3e13c1e8-3dcc-1224-7a82-8d43de1e4d4c|14/03/2025|Credit|PHP|27.18|sit|N|vfb2wyvxvqosvxs|Discover
dfc0ad16-aaee-0b84-573d-f1bd9db6d826|695974eb-2775-378c-0f6b-940a323a36b4|27/03/2025|Transfer|PLN|57.09|pariatur|N|vsv3madw8zwqoku|Amex
3a623276-8df8-3a78-a6de-f4013c9ce965|7c1df9c5-3dbd-145d-dcef-60169ec0c381|05/04/2025|Debit|CUP|336.3|et|N|q6x6pfueix1y3md|Amex
aa81b243-8600-fcac-030a-9cd71ee5a46a|c574915b-3a45-aea3-b8fe-0edde82a4623|17/03/2025|Debit|TOP|314.61|voluptas|N|jktd52f8c40aopn|Amex
18492a2f-f05f-e665-8f50-705dc620ac66|3963d771-e229-febf-2d91-13193a751d5d|14/03/2025|Debit|GEL|120.08|ut|N|vjv8wzydsfe1stf|Amex
f5017b0a-331b-2f17-13cb-854cc555d4d7|226d7a30-a9bf-b42f-7cef-66a3dc30649a|27/03/2025|Credit|VUV|333.71|est|Y|proscl8bghbohee|Visa
c00be18e-a429-ef8b-d8d8-3470c92620fe|e7b7ad8d-9eb4-a154-5e45-dafcb0e83fce|12/04/2025|Debit|XPT|308.16|explicabo|N|6huvt0xinckzd77|Visa
b9581a18-fc57-0c5e-9f0b-122b6fd7bb41|bf014c9b-3661-e416-8da0-5305029b79ad|30/03/2025|Transfer|XBB|144.44|est|N|nvueci8icesxjm5|Mastercard
b56b97da-5918-0f3d-ad71-2f7608bdabd2|bdbbfcf7-e6ad-dfb1-94be-aa1b9390fe38|04/04/2025|Debit|TOP|155.49|id|N|xi3dchqtl6vmt2u|Amex
7b0114e0-c93e-7eea-9f41-57388365990a|85d431bf-f0bb-b5d8-5949-a875a1177b87|13/04/2025|Transfer|AUD|135.95|in|Y|wxqruqhenv469wp|Amex
c3c06fd8-27e8-d5b9-5594-f5bd496580d8|689ce08c-00c9-af96-19ba-f742f3c797ce|06/04/2025|Credit|PYG|295.38|doloremque|N|guba133iggufpml|Mastercard
0dfd750c-7e15-bc6d-aa0e-7ad358b0eb8c|fae637fe-efa3-a9d6-e23d-b51ca29216b2|30/03/2025|Credit|ZMK|306.53|illo|N|1qihmbohq99lopp|Amex
85a27f30-c8df-a2f7-2f50-75528eba3ce2|7bf81ca7-7b45-8c66-f703-7d4bd4aaca7b|11/04/2025|Transfer|MVR|239.66|illo|N|vt13ubv1qhswlcn|Discover
b2d9fb8e-19ab-c128-1c1d-fd2b91c07872|5a257978-12f4-5e0f-2bb3-a4c0997903b4|25/03/2025|Credit|XBA|56.86|ab|N|bbzj0k2cncrhdhj|Amex
984d6f4a-687f-f1ca-d1a2-e2f4f36e8dd8|490bdb97-256c-48e4-478d-2441fcf1b602|22/03/2025|Transfer|EGP|6.71|dolor|N|43n3o8dxjkizn8n|Mastercard
618f549d-6c2c-26a6-b76e-c1517a23f81c|bb69c257-8281-2694-4e4a-8954037e7e8c|03/04/2025|Credit|KYD|16.69|at|N|1qywelf2ahjhxnz|Amex
67353f40-ff3c-ac75-b984-723b4d18690e|5e5e63fc-3929-71aa-bb7d-a4fc48e8f9f6|03/04/2025|Transfer|BRL|27.61|voluptatibus|Y|rvs9chijii8ef0p|Amex
08bb6231-c454-21ae-1d3c-f4f24b607e37|88b61189-4ae7-8915-ed2b-89c393821c9c|30/03/2025|Transfer|RON|359.96|earum|N|8ly1j8cvfuxqy6p|Mastercard
5c4513f8-b425-4fcb-c89e-b95fde716384|b91ff11b-a1ce-3d45-f3ef-1d1a8cbdf29e|17/03/2025|Transfer|PKR|238.41|odio|N|gwgflpytiwkaifp|Discover
f78ae4e1-7748-efb5-8c75-fb4b975d60bd|02449053-c970-8fc8-5300-b811ce805b7b|19/03/2025|Credit|HNL|277.95|inventore|N|im9es6y56g3gbes|Amex
3086e640-7d15-5251-36e7-f5010f8de7cc|e2cd19e1-7166-104e-6c70-68d465d7fbf2|19/03/2025|Credit|AED|158.65|ut|N|mjisv6syyuzo2lk|Discover
